planet_name,jwst_instrument,jwst_filter,jwst_dispersion,num_obs,eap_months,pid,type,jwst_cycle,eq-temp_errneg,eq-temp_errpos,eq-temp_kelvin,eq-temp_ref,host_name,mass_errneg,mass_errpos,mass_mearth,mass_ref,period_day,period_errneg,period_errpos,period_ref,planet_id,radius_errneg,radius_errpos,radius_rearth,radius_ref,sma_au,sma_errneg,sma_errpos,sma_ref,star-age_errneg,star-age_errpos,star-age_ga,star-age_ref,star-log10-lbol_errneg,star-log10-lbol_errpos,star-log10-lbol_lsol,star-log10-lbol_ref,star-mass_errneg,star-mass_errpos,star-mass_msol,star-mass_ref,star-radius_errneg,star-radius_errpos,star-radius_ref,star-radius_rsol,star-rotvel_errneg,star-rotvel_errpos,star-rotvel_kms,star-rotvel_ref,star-teff_errneg,star-teff_errpos,star-teff_kelvin,star-teff_ref,system-distance_errneg,system-distance_errpos,system-distance_pc,system-distance_ref,system_p-num,system_s-num
TOI-700 d,NIRISS / SOSS,-, GR700XD,1,12,6193,Transit,3,-7.6,7.7,268.8,<a refstr=RODRIGUEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..117R/abstract target=ref>Rodriguez et al. 2020</a>,TOI-700,,,1.25,<a refstr=CALCULATED_VALUE href=/docs/composite_calc.html target=_blank>Calculated Value</a>,37.42396,-0.00035,0.00039,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,d,-0.054,0.059,1.073,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,0.1633,-0.0027,0.0027,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,,,1.5,<a refstr=GILBERT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..116G/abstract target=ref>Gilbert et al. 2020</a>,-0.046,0.047,-1.64,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,-0.02,0.02,0.42,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,-0.02,0.02,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,0.42,,,,"",-65.0,65.0,3459.0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,-0.0206,0.0206,31.1265,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,1.0
TOI-700 e,NIRISS / SOSS,-, GR700XD,1,12,6193,Transit,3,,,272.897605776,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,TOI-700,,,0.818,<a refstr=CALCULATED_VALUE href=/docs/composite_calc.html target=_blank>Calculated Value</a>,27.80978,-0.0004,0.00046,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,e,-0.075,0.089,0.953,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,0.134,-0.0022,0.0022,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,,,1.5,<a refstr=GILBERT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..116G/abstract target=ref>Gilbert et al. 2020</a>,-0.046,0.047,-1.64,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,-0.02,0.02,0.42,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,-0.02,0.02,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,0.42,,,,"",-65.0,65.0,3459.0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,-0.0206,0.0206,31.1265,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,1.0
TOI-849 b,NIRSpec / BOTS,F290LP,G395H,3,12,5967,Eclipse,3,,,1932.0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,TOI-849,-2.4,2.5,41.8,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,0.765548,-0.000053,0.000053,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,b,-0.38,0.38,3.64,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,0.0155,-0.0003,0.0003,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,-2.4,2.9,6.7,<a refstr=ARMSTRONG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Natur.583...39A/abstract target=ref>Armstrong et al. 2020</a>,-0.005,0.005,-0.218,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.04,0.04,0.97,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,-0.1,0.1,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,0.97,,,,"",-116.0,108.0,5257.0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,-1.547,1.569,225.734,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
TRAPPIST-1 b,MIRI / Imaging,F1550W,-,4,12,5191,Eclipse,3,-3.8,3.8,397.6,<a refstr=DUCROT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A.112D/abstract target=ref>Ducrot et al. 2020</a>,TRAPPIST-1,-0.069,0.069,1.374,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,1.510826,-6e-6,6e-6,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,b,-0.012,0.014,1.116,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.01154,-0.0001,0.0001,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,,,0.5,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,-0.015,0.015,-3.257,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,0.09,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.12,-0.16,0.18,2.04,<a refstr=HIRANO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract target=ref>Hirano et al. 2020</a>,-26.0,26.0,2566.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0187066,0.0187066,12.4298888,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,7.0,1.0
TRAPPIST-1 b,NIRSpec / BOTS,CLEAR,PRISM,6,0,6456,Transit,3,-3.8,3.8,397.6,<a refstr=DUCROT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A.112D/abstract target=ref>Ducrot et al. 2020</a>,TRAPPIST-1,-0.069,0.069,1.374,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,1.510826,-6e-6,6e-6,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,b,-0.012,0.014,1.116,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.01154,-0.0001,0.0001,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,,,0.5,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,-0.015,0.015,-3.257,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,0.09,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.12,-0.16,0.18,2.04,<a refstr=HIRANO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract target=ref>Hirano et al. 2020</a>,-26.0,26.0,2566.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0187066,0.0187066,12.4298888,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,7.0,1.0
TRAPPIST-1 c,MIRI / Imaging,F1550W,-,4,12,5191,Eclipse,3,-3.3,3.3,339.7,<a refstr=DUCROT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A.112D/abstract target=ref>Ducrot et al. 2020</a>,TRAPPIST-1,-0.056,0.056,1.308,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,2.421937,-0.000018,0.000018,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,c,-0.012,0.014,1.097,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.0158,-0.00013,0.00013,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,,,0.5,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,-0.015,0.015,-3.257,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,0.09,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.12,-0.16,0.18,2.04,<a refstr=HIRANO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract target=ref>Hirano et al. 2020</a>,-26.0,26.0,2566.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0187066,0.0187066,12.4298888,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,7.0,1.0
TRAPPIST-1 e,NIRSpec / BOTS,CLEAR,PRISM,6,0,6456,Transit,3,-2.4,2.4,249.7,<a refstr=DUCROT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A.112D/abstract target=ref>Ducrot et al. 2020</a>,TRAPPIST-1,-0.022,0.022,0.692,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,6.101013,-0.000035,0.000035,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,e,-0.012,0.013,0.92,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.02925,-0.0025,0.0025,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,,,0.5,<a refstr=GILLON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.533..221G/abstract target=ref>Gillon et al. 2016</a>,-0.015,0.015,-3.257,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,0.09,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0,0.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,0.12,-0.16,0.18,2.04,<a refstr=HIRANO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract target=ref>Hirano et al. 2020</a>,-26.0,26.0,2566.0,<a refstr=AGOL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2....1A/abstract target=ref>Agol et al. 2021</a>,-0.0187066,0.0187066,12.4298888,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,7.0,1.0
V1298 Tau c,NIRSpec / BOTS,F290LP,G395H,1,0,5959,Transit,3,-31.0,31.0,968.0,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,V1298 Tau,,,76.27882,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs...6..232S/abstract target=ref>Su&aacuterez Mascare&ntildeo et al. 2022</a>,8.24958,-0.00072,0.00072,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,c,-0.32,0.36,5.59,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,0.0825,-0.0013,0.0013,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,0.023,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,-0.038,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.05,0.05,1.14,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-0.02,0.02,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,1.41,-0.19,0.19,24.77,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-16.0,31.0,4941.0,<a refstr=FINOCIETY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.526.4627F/abstract target=ref>Finociety et al. 2023</a>,-0.696,0.704,108.199,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,3.0
V1298 Tau c,NIRISS / SOSS,-,GR700XD,1,0,5959,Transit,3,-31.0,31.0,968.0,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,V1298 Tau,,,76.27882,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs...6..232S/abstract target=ref>Su&aacuterez Mascare&ntildeo et al. 2022</a>,8.24958,-0.00072,0.00072,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,c,-0.32,0.36,5.59,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,0.0825,-0.0013,0.0013,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,0.023,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,-0.038,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.05,0.05,1.14,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-0.02,0.02,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,1.41,-0.19,0.19,24.77,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-16.0,31.0,4941.0,<a refstr=FINOCIETY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.526.4627F/abstract target=ref>Finociety et al. 2023</a>,-0.696,0.704,108.199,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,3.0
V1298 Tau d,NIRSpec / BOTS,F290LP,G395H,1,12,5882,Transit,3,-27.0,27.0,845.0,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,V1298 Tau,,,98.52681,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs...6..232S/abstract target=ref>Su&aacuterez Mascare&ntildeo et al. 2022</a>,12.4032,-0.0015,0.0015,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,d,-0.4,0.45,6.41,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,0.1083,-0.0017,0.0017,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,0.023,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,-0.038,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.05,0.05,1.14,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-0.02,0.02,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,1.41,-0.19,0.19,24.77,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-16.0,31.0,4941.0,<a refstr=FINOCIETY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.526.4627F/abstract target=ref>Finociety et al. 2023</a>,-0.696,0.704,108.199,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,3.0
V1298 Tau d,NIRSpec / BOTS,F290LP,G395H,1,0,5959,Transit,3,-27.0,27.0,845.0,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,V1298 Tau,,,98.52681,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs...6..232S/abstract target=ref>Su&aacuterez Mascare&ntildeo et al. 2022</a>,12.4032,-0.0015,0.0015,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,d,-0.4,0.45,6.41,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,0.1083,-0.0017,0.0017,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,0.023,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,-0.038,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.05,0.05,1.14,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-0.02,0.02,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,1.41,-0.19,0.19,24.77,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-16.0,31.0,4941.0,<a refstr=FINOCIETY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.526.4627F/abstract target=ref>Finociety et al. 2023</a>,-0.696,0.704,108.199,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,3.0
V1298 Tau d,NIRISS / SOSS,-,GR700XD,1,0,5959,Transit,3,-27.0,27.0,845.0,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,V1298 Tau,,,98.52681,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs...6..232S/abstract target=ref>Su&aacuterez Mascare&ntildeo et al. 2022</a>,12.4032,-0.0015,0.0015,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,d,-0.4,0.45,6.41,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,0.1083,-0.0017,0.0017,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,0.023,<a refstr=DAVID_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...885L..12D/abstract target=ref>David et al. 2019</a>,-0.004,0.004,-0.038,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.05,0.05,1.14,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-0.02,0.02,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,1.41,-0.19,0.19,24.77,<a refstr=JOHNSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract target=ref>Johnson et al. 2022</a>,-16.0,31.0,4941.0,<a refstr=FINOCIETY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.526.4627F/abstract target=ref>Finociety et al. 2023</a>,-0.696,0.704,108.199,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,4.0,3.0
